id,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
85,2.55999755859375,80.0,0.0,126.0,132.0,578.0,569.0,564.2887516211734,342.69814983025407,592.0481806987717,469.7644063597201
86,2.59002685546875,80.0,0.0,126.0,131.0,578.0,569.0,564.2887516211734,342.69814983025407,591.9668144992736,469.8293205656974
87,2.6199951171875,80.0,0.0,126.0,132.0,577.0,569.0,564.2887516211734,342.69814983025407,591.744616431287,469.8865351276125
88,2.6500244140625,80.0,0.0,126.0,132.0,577.0,568.0,564.2163587147656,342.66241126305204,591.8997897237034,469.87086257904497
89,2.67999267578125,80.0,0.0,126.0,132.0,578.0,569.0,564.2163587147656,342.66241126305204,592.0385618493875,469.813635861233
90,2.71002197265625,80.0,0.0,125.0,132.0,577.0,569.0,564.2887516211734,342.69814983025407,592.0126750250265,469.8835336456835
91,2.739990234375,80.0,0.0,125.0,131.0,579.0,570.0,564.2663783234566,342.70929757387484,592.0126750250265,469.8835336456835
92,2.77001953125,80.0,0.0,126.0,132.0,577.0,572.0,564.2663783234566,342.70929757387484,592.0126750250265,469.8835336456835
93,2.79998779296875,80.0,0.0,126.0,132.0,579.0,570.0,564.2887516211734,342.69814983025407,591.82065284331,469.8639178748395
94,2.83001708984375,80.0,0.0,125.0,131.0,579.0,570.0,564.2887516211734,342.69814983025407,592.0126750250265,469.8835336456835
95,2.8599853515625,80.0,0.0,126.0,132.0,577.0,570.0,564.2887516211734,342.69814983025407,592.0481799161959,469.8631123598804
96,2.8900146484375,80.0,0.0,126.0,132.0,579.0,569.0,564.2887516211734,342.69814983025407,592.0126750250265,469.8835336456835
97,2.91998291015625,80.0,0.0,125.0,131.0,578.0,569.0,564.2887516211734,342.69814983025407,591.9465520437394,469.9251651540719
98,2.95001220703125,80.0,0.0,126.0,132.0,578.0,567.0,564.2163587147656,342.66241126305204,591.9345810487207,469.94542201687136
99,2.98004150390625,80.0,0.0,126.0,132.0,579.0,568.0,564.2887516211734,342.69814983025407,592.0223388832559,469.9322689822891
100,3.010009765625,80.0,0.0,126.0,132.0,577.0,569.0,564.250265755371,342.82047712664587,592.042265276109,469.8881769026652
101,3.0400390625,80.0,0.0,126.0,131.0,579.0,570.0,564.250265755371,342.82047712664587,592.0067745507135,469.9085577012743
102,3.07000732421875,0.0,0.0,128.0,131.0,576.0,569.0,564.250265755371,342.82047712664587,592.0067745507135,469.9085577012743
103,3.10003662109375,0.0,0.0,125.0,131.0,579.0,570.0,564.2551135027247,342.81108358750316,591.8016295601457,469.8702056439583
104,3.1300048828125,0.0,0.0,122.0,130.0,579.0,571.0,564.250265755371,342.82047712664587,589.8885942332302,469.9692820036716
105,3.1600341796875,0.0,0.0,120.0,127.0,584.0,573.0,564.1778740248176,342.784724764071,586.778623494243,470.03112388962387
106,3.19000244140625,0.0,0.0,118.0,125.0,588.0,578.0,564.250265755371,342.82047712664587,582.111448824846,469.8681367369007
107,3.22003173828125,0.0,0.0,116.0,124.0,592.0,583.0,564.250265755371,342.82047712664587,579.4603148866643,469.61528541566497
108,3.25,0.0,0.0,115.0,123.0,596.0,585.0,564.250265755371,342.82047712664587,579.0506303345388,469.4672530011082
109,3.280029296875,0.0,0.0,113.0,121.0,600.0,588.0,564.250265755371,342.82047712664587,579.0506303345388,469.4672530011082
110,3.29998779296875,0.0,0.0,111.0,119.0,601.0,592.0,564.250265755371,342.82047712664587,578.189239399277,469.2099935431055
111,3.33001708984375,0.0,0.0,110.0,118.0,607.0,593.0,564.250265755371,342.82047712664587,578.189239399277,469.2099935431055
112,3.3599853515625,0.0,0.0,109.0,118.0,612.0,596.0,564.250265755371,342.82047712664587,572.44443536383,468.60032648791145
113,3.3900146484375,0.0,0.0,108.0,116.0,612.0,600.0,564.250265755371,342.82047712664587,571.5388671965775,468.39759082423814
114,3.41998291015625,0.0,0.0,107.0,116.0,617.0,603.0,564.250265755371,342.82047712664587,571.7666888341333,468.35027675815536
115,3.45001220703125,0.0,0.0,106.0,115.0,616.0,606.0,564.250265755371,342.82047712664587,571.7666888341333,468.35027675815536
116,3.48004150390625,0.0,0.0,105.0,113.0,619.0,609.0,564.250265755371,342.82047712664587,569.610682143597,467.8705504737401
117,3.510009765625,0.0,0.0,105.0,113.0,620.0,610.0,564.250265755371,342.82047712664587,569.610682143597,467.8705504737401
118,3.5400390625,0.0,0.0,104.0,113.0,624.0,612.0,564.1778740248176,342.784724764071,567.3940303587736,467.266005871979
119,3.57000732421875,0.0,0.0,104.0,113.0,624.0,613.0,564.250265755371,342.82047712664587,567.0243191519415,467.22404845510135
120,3.60003662109375,0.0,0.0,103.0,112.0,627.0,616.0,564.5128636677798,342.9178313820125,567.7762627776123,467.59638905826876
121,3.6199951171875,0.0,0.0,103.0,112.0,629.0,618.0,564.5128636677798,342.9178313820125,567.7762627776123,467.59638905826876
122,3.6500244140625,0.0,0.0,104.0,111.0,631.0,621.0,564.5128636677798,342.9178313820125,567.1821354957286,467.42174449466756
123,3.67999267578125,0.0,0.0,102.0,111.0,630.0,622.0,564.4403017467474,342.8820002831972,565.1472561968277,467.117606367225
124,3.71002197265625,0.0,0.0,102.0,111.0,633.0,623.0,564.5128636677798,342.9178313820125,565.1118576616152,466.9747298332838
125,3.739990234375,0.0,0.0,102.0,111.0,634.0,623.0,564.5128636677798,342.9178313820125,565.1118576616152,466.9747298332838
126,3.77001953125,0.0,0.0,102.0,111.0,634.0,624.0,564.5128636677798,342.9178313820125,565.1118576616152,466.9747298332838
127,3.79998779296875,0.0,0.0,102.0,111.0,634.0,625.0,564.5128636677798,342.9178313820125,565.1118576616152,466.9747298332838
